ten,category,hang,gia,thong_so,link_hinh_anh,ten_ram,loai_ram,dung_luong,gia_vnd,ten_cpu,ten_mainboard,ten_vga,ten_ssd,ten_hdd,ten_case,ten_psu
"Card màn hình NVIDIA GeForce RTX 5070 MSI INSPIRE 3X OC | 12GB GDDR7, 6144 CUDA, 650W",VGA,NVIDIA,19390000,"Card màn hình NVIDIA GeForce RTX 5070 MSI INSPIRE 3X OC | 12GB GDDR7, 6144 CUDA, 650W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,19390000,,,"Card màn hình NVIDIA GeForce RTX 5070 MSI INSPIRE 3X OC | 12GB GDDR7, 6144 CUDA, 650W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 MSI SHADOW 3X OC | 12GB GDDR7, 6144 CUDA, 650W",VGA,NVIDIA,19090000,"Card màn hình NVIDIA GeForce RTX 5070 MSI SHADOW 3X OC | 12GB GDDR7, 6144 CUDA, 650W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,19090000,,,"Card màn hình NVIDIA GeForce RTX 5070 MSI SHADOW 3X OC | 12GB GDDR7, 6144 CUDA, 650W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 MSI VANGUARD SOC | 12GB GDDR7, 6144 CUDA, 650W",VGA,NVIDIA,21590000,"Card màn hình NVIDIA GeForce RTX 5070 MSI VANGUARD SOC | 12GB GDDR7, 6144 CUDA, 650W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,21590000,,,"Card màn hình NVIDIA GeForce RTX 5070 MSI VANGUARD SOC | 12GB GDDR7, 6144 CUDA, 650W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 MSI VENTUS 2X OC | 12GB GDDR7, 6144 CUDA, 650W",VGA,NVIDIA,18990000,"Card màn hình NVIDIA GeForce RTX 5070 MSI VENTUS 2X OC | 12GB GDDR7, 6144 CUDA, 650W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,18990000,,,"Card màn hình NVIDIA GeForce RTX 5070 MSI VENTUS 2X OC | 12GB GDDR7, 6144 CUDA, 650W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 MSI VENTUS 3X OC | 12GB GDDR7, 6144 CUDA, 650W",VGA,NVIDIA,19590000,"Card màn hình NVIDIA GeForce RTX 5070 MSI VENTUS 3X OC | 12GB GDDR7, 6144 CUDA, 650W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,19590000,,,"Card màn hình NVIDIA GeForce RTX 5070 MSI VENTUS 3X OC | 12GB GDDR7, 6144 CUDA, 650W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 Palit Gaming Pro | 12GB GDDR7, 6144 CUDA, 650W",VGA,NVIDIA,17550000,"Card màn hình NVIDIA GeForce RTX 5070 Palit Gaming Pro | 12GB GDDR7, 6144 CUDA, 650W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,17550000,,,"Card màn hình NVIDIA GeForce RTX 5070 Palit Gaming Pro | 12GB GDDR7, 6144 CUDA, 650W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 Ti Gigabyte Eagle OC | 16GB GDDR7, 8960 CUDA, 750W",VGA,NVIDIA,26490000,"Card màn hình NVIDIA GeForce RTX 5070 Ti Gigabyte Eagle OC | 16GB GDDR7, 8960 CUDA, 750W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,26490000,,,"Card màn hình NVIDIA GeForce RTX 5070 Ti Gigabyte Eagle OC | 16GB GDDR7, 8960 CUDA, 750W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 Ti Gigabyte WINDFORCE OC SFF OC | 16GB GDDR7, 8960 CUDA, 750W",VGA,NVIDIA,26490000,"Card màn hình NVIDIA GeForce RTX 5070 Ti Gigabyte WINDFORCE OC SFF OC | 16GB GDDR7, 8960 CUDA, 750W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,26490000,,,"Card màn hình NVIDIA GeForce RTX 5070 Ti Gigabyte WINDFORCE OC SFF OC | 16GB GDDR7, 8960 CUDA, 750W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 Ti INNO3D iCHILL X3 OC | 16GB GDDR7, 8960 CUDA, 800W",VGA,NVIDIA,26690000,"Card màn hình NVIDIA GeForce RTX 5070 Ti INNO3D iCHILL X3 OC | 16GB GDDR7, 8960 CUDA, 800W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,26690000,,,"Card màn hình NVIDIA GeForce RTX 5070 Ti INNO3D iCHILL X3 OC | 16GB GDDR7, 8960 CUDA, 800W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 Ti INNO3D X3 OC | 16GB GDDR7, 8960 CUDA, 750W",VGA,NVIDIA,25690000,"Card màn hình NVIDIA GeForce RTX 5070 Ti INNO3D X3 OC | 16GB GDDR7, 8960 CUDA, 750W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,25690000,,,"Card màn hình NVIDIA GeForce RTX 5070 Ti INNO3D X3 OC | 16GB GDDR7, 8960 CUDA, 750W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 Ti MSI Ventus 3X OC | 16GB GDDR7, 8960 CUDA, 750W",VGA,NVIDIA,29990000,"Card màn hình NVIDIA GeForce RTX 5070 Ti MSI Ventus 3X OC | 16GB GDDR7, 8960 CUDA, 750W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,29990000,,,"Card màn hình NVIDIA GeForce RTX 5070 Ti MSI Ventus 3X OC | 16GB GDDR7, 8960 CUDA, 750W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 Ti ZOTAC AMP Extreme INFINITY | 16GB GDDR7, 8960 CUDA, 750W",VGA,NVIDIA,29990000,"Card màn hình NVIDIA GeForce RTX 5070 Ti ZOTAC AMP Extreme INFINITY | 16GB GDDR7, 8960 CUDA, 750W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,29990000,,,"Card màn hình NVIDIA GeForce RTX 5070 Ti ZOTAC AMP Extreme INFINITY | 16GB GDDR7, 8960 CUDA, 750W",,,,
"Card màn hình NVIDIA GeForce RTX 5070 ZOTAC SOLID OC | 12GB GDDR7, 6144 CUDA, 650W",VGA,NVIDIA,22290000,"Card màn hình NVIDIA GeForce RTX 5070 ZOTAC SOLID OC | 12GB GDDR7, 6144 CUDA, 650W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,22290000,,,"Card màn hình NVIDIA GeForce RTX 5070 ZOTAC SOLID OC | 12GB GDDR7, 6144 CUDA, 650W",,,,
"Card màn hình NVIDIA GeForce RTX 5080 Colorful iGame Ultra W OC | 16GB GDDR7, 10752 CUDA, 850W",VGA,NVIDIA,35990000,"Card màn hình NVIDIA GeForce RTX 5080 Colorful iGame Ultra W OC | 16GB GDDR7, 10752 CUDA, 850W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,35990000,,,"Card màn hình NVIDIA GeForce RTX 5080 Colorful iGame Ultra W OC | 16GB GDDR7, 10752 CUDA, 850W",,,,
"Card màn hình NVIDIA GeForce RTX 5080 Gigabyte GAMING OC | 16GB GDDR7, 10752 CUDA, 850W",VGA,NVIDIA,41690000,"Card màn hình NVIDIA GeForce RTX 5080 Gigabyte GAMING OC | 16GB GDDR7, 10752 CUDA, 850W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,41690000,,,"Card màn hình NVIDIA GeForce RTX 5080 Gigabyte GAMING OC | 16GB GDDR7, 10752 CUDA, 850W",,,,
"Card màn hình NVIDIA GeForce RTX 5080 Gigabyte WINDFORCE OC SFF OC | 16GB GDDR7, 10752 CUDA, 850W",VGA,NVIDIA,38990000,"Card màn hình NVIDIA GeForce RTX 5080 Gigabyte WINDFORCE OC SFF OC | 16GB GDDR7, 10752 CUDA, 850W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,38990000,,,"Card màn hình NVIDIA GeForce RTX 5080 Gigabyte WINDFORCE OC SFF OC | 16GB GDDR7, 10752 CUDA, 850W",,,,
"Card màn hình NVIDIA GeForce RTX 5080 INNO3D X3 OC | 16GB GDDR7, 10752 CUDA, 850W",VGA,NVIDIA,33490000,"Card màn hình NVIDIA GeForce RTX 5080 INNO3D X3 OC | 16GB GDDR7, 10752 CUDA, 850W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,33490000,,,"Card màn hình NVIDIA GeForce RTX 5080 INNO3D X3 OC | 16GB GDDR7, 10752 CUDA, 850W",,,,
"Card màn hình NVIDIA GeForce RTX 5080 PNY Triple Fan | 16GB GDDR7, 10752 CUDA, 850W",VGA,NVIDIA,34700000,"Card màn hình NVIDIA GeForce RTX 5080 PNY Triple Fan | 16GB GDDR7, 10752 CUDA, 850W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,34700000,,,"Card màn hình NVIDIA GeForce RTX 5080 PNY Triple Fan | 16GB GDDR7, 10752 CUDA, 850W",,,,
"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC AMP Extreme INFINITY | 16GB GDDR7, 10752 CUDA, 850W",VGA,NVIDIA,38290000,"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC AMP Extreme INFINITY | 16GB GDDR7, 10752 CUDA, 850W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,38290000,,,"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC AMP Extreme INFINITY | 16GB GDDR7, 10752 CUDA, 850W",,,,
"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC SOLID OC | 16GB GDDR7, 10752 CUDA, 850W",VGA,NVIDIA,36490000,"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC SOLID OC | 16GB GDDR7, 10752 CUDA, 850W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,36490000,,,"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC SOLID OC | 16GB GDDR7, 10752 CUDA, 850W",,,,
"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC SOLID White Edition OC | 16GB GDDR7, 10752 CUDA, 850W",VGA,NVIDIA,36990000,"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC SOLID White Edition OC | 16GB GDDR7, 10752 CUDA, 850W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,36990000,,,"Card màn hình NVIDIA GeForce RTX 5080 ZOTAC SOLID White Edition OC | 16GB GDDR7, 10752 CUDA, 850W",,,,
"Card màn hình NVIDIA GeForce RTX 5090 Gigabyte GAMING OC | 32GB GDDR7, 21760 CUDA, 1000W",VGA,NVIDIA,125000000,"Card màn hình NVIDIA GeForce RTX 5090 Gigabyte GAMING OC | 32GB GDDR7, 21760 CUDA, 1000W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,125000000,,,"Card màn hình NVIDIA GeForce RTX 5090 Gigabyte GAMING OC | 32GB GDDR7, 21760 CUDA, 1000W",,,,
"Card màn hình NVIDIA GeForce RTX 5090 MSI GAMING TRIO OC | 32GB GDDR7, 21760 CUDA, 1000W",VGA,NVIDIA,119000000,"Card màn hình NVIDIA GeForce RTX 5090 MSI GAMING TRIO OC | 32GB GDDR7, 21760 CUDA, 1000W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,119000000,,,"Card màn hình NVIDIA GeForce RTX 5090 MSI GAMING TRIO OC | 32GB GDDR7, 21760 CUDA, 1000W",,,,
"Card màn hình NVIDIA GeForce RTX 5090 MSI VENTUS 3X OC | 32GB GDDR7, 21760 CUDA, 1000W",VGA,NVIDIA,102900000,"Card màn hình NVIDIA GeForce RTX 5090 MSI VENTUS 3X OC | 32GB GDDR7, 21760 CUDA, 1000W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,102900000,,,"Card màn hình NVIDIA GeForce RTX 5090 MSI VENTUS 3X OC | 32GB GDDR7, 21760 CUDA, 1000W",,,,
Card màn hình NVIDIA Quadro T400 4GB 1Fan GDDR6,VGA,NVIDIA,4390000,Card màn hình NVIDIA Quadro T400 4GB 1Fan GDDR6,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,4390000,,,Card màn hình NVIDIA Quadro T400 4GB 1Fan GDDR6,,,,
"Card màn hình NVIDIA RTX 4500 Ada Generation RTX 4500 Ada | 24GB GDDR6, 7680 CUDA,",VGA,NVIDIA,72900000,"Card màn hình NVIDIA RTX 4500 Ada Generation RTX 4500 Ada | 24GB GDDR6, 7680 CUDA,",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,72900000,,,"Card màn hình NVIDIA RTX 4500 Ada Generation RTX 4500 Ada | 24GB GDDR6, 7680 CUDA,",,,,
"Card màn hình NVIDIA RTX A1000 Qleadtek Quadro RTX A1000 | 8GB GDDR6, 2304 CUDA,",VGA,NVIDIA,12990000,"Card màn hình NVIDIA RTX A1000 Qleadtek Quadro RTX A1000 | 8GB GDDR6, 2304 CUDA,",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,12990000,,,"Card màn hình NVIDIA RTX A1000 Qleadtek Quadro RTX A1000 | 8GB GDDR6, 2304 CUDA,",,,,
"Card màn hình NVIDIA RTX A2000 Ada Generation Qleadtek Quadro RTX 2000 Ada | 16GB GDDR6, 2816 CUDA,",VGA,NVIDIA,20490000,"Card màn hình NVIDIA RTX A2000 Ada Generation Qleadtek Quadro RTX 2000 Ada | 16GB GDDR6, 2816 CUDA,",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,20490000,,,"Card màn hình NVIDIA RTX A2000 Ada Generation Qleadtek Quadro RTX 2000 Ada | 16GB GDDR6, 2816 CUDA,",,,,
"Card màn hình NVIDIA T1000 Quadro T1000 | 4GB GDDR6, 896 CUDA,",VGA,NVIDIA,8890000,"Card màn hình NVIDIA T1000 Quadro T1000 | 4GB GDDR6, 896 CUDA,",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,8890000,,,"Card màn hình NVIDIA T1000 Quadro T1000 | 4GB GDDR6, 896 CUDA,",,,,
Card màn hình Qleadtek Quadro NVIDIA RTX A400 4GB GDDR6,VGA,NVIDIA,5590000,Card màn hình Qleadtek Quadro NVIDIA RTX A400 4GB GDDR6,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,5590000,,,Card màn hình Qleadtek Quadro NVIDIA RTX A400 4GB GDDR6,,,,
"Card màn hình Radeon RX 9060 XT Gigabyte Gaming OC | 8GB GDDR6, 2048, 450W",VGA,AMD,9690000,"Card màn hình Radeon RX 9060 XT Gigabyte Gaming OC | 8GB GDDR6, 2048, 450W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,9690000,,,"Card màn hình Radeon RX 9060 XT Gigabyte Gaming OC | 8GB GDDR6, 2048, 450W",,,,
Card màn hình SAPPHIRE PURE RX 9070 XT GPU,VGA,AMD,21790000,Card màn hình SAPPHIRE PURE RX 9070 XT GPU,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,21790000,,,Card màn hình SAPPHIRE PURE RX 9070 XT GPU,,,,
Card màn hình T-Wolf GTX 750Ti 4GB GDDR5,VGA,NVIDIA,1890000,Card màn hình T-Wolf GTX 750Ti 4GB GDDR5,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1890000,,,Card màn hình T-Wolf GTX 750Ti 4GB GDDR5,,,,
"Card màn hình Turing TU116-100 Gigabyte CMP 30HX | 6GB GDDR6, 3584, 450W",VGA,Gigabyte,3490000,"Card màn hình Turing TU116-100 Gigabyte CMP 30HX | 6GB GDDR6, 3584, 450W",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,3490000,,,"Card màn hình Turing TU116-100 Gigabyte CMP 30HX | 6GB GDDR6, 3584, 450W",,,,
"Ổ cứng SSD ADATA LEGEND 710 512GB | PCIe Gen3 x4 NVMe, M.2 2280 (ALEG-710-512GCS)",SSD,ADATA,2350000,"Ổ cứng SSD ADATA LEGEND 710 512GB | PCIe Gen3 x4 NVMe, M.2 2280 (ALEG-710-512GCS)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,2350000,,,,"Ổ cứng SSD ADATA LEGEND 710 512GB | PCIe Gen3 x4 NVMe, M.2 2280 (ALEG-710-512GCS)",,,
"Ổ cứng SSD ADATA LEGEND 900 Pro 1TB | PCIe Gen4 x4 NVMe, M.2 2280",SSD,ADATA,4290000,"Ổ cứng SSD ADATA LEGEND 900 Pro 1TB | PCIe Gen4 x4 NVMe, M.2 2280",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,4290000,,,,"Ổ cứng SSD ADATA LEGEND 900 Pro 1TB | PCIe Gen4 x4 NVMe, M.2 2280",,,
"Ổ cứng SSD ADATA SU650 1TB | SATA III, 2.5"" (ASU650SS-1TT-R)",SSD,ADATA,3090000,"Ổ cứng SSD ADATA SU650 1TB | SATA III, 2.5"" (ASU650SS-1TT-R)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,3090000,,,,"Ổ cứng SSD ADATA SU650 1TB | SATA III, 2.5"" (ASU650SS-1TT-R)",,,
"Ổ cứng SSD ADATA SU650 256GB | SATA III, 2.5",SSD,ADATA,1290000,"Ổ cứng SSD ADATA SU650 256GB | SATA III, 2.5",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1290000,,,,"Ổ cứng SSD ADATA SU650 256GB | SATA III, 2.5""",,,
"Ổ cứng SSD ADATA SU650 512GB | SATA III, 2.5",SSD,ADATA,1950000,"Ổ cứng SSD ADATA SU650 512GB | SATA III, 2.5",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1950000,,,,"Ổ cứng SSD ADATA SU650 512GB | SATA III, 2.5""",,,
"Ổ cứng SSD ADATA SX8100NP 4TB | PCIe Gen3 x4 NVMe, M.2 2280 (ASX8100NP-4TT-C)",SSD,ADATA,11990000,"Ổ cứng SSD ADATA SX8100NP 4TB | PCIe Gen3 x4 NVMe, M.2 2280 (ASX8100NP-4TT-C)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,11990000,,,,"Ổ cứng SSD ADATA SX8100NP 4TB | PCIe Gen3 x4 NVMe, M.2 2280 (ASX8100NP-4TT-C)",,,
"Ổ cứng SSD ADATA XPG S50 Lite 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (AGAMMIXS50L-2T-CS)",SSD,ADATA,4990000,"Ổ cứng SSD ADATA XPG S50 Lite 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (AGAMMIXS50L-2T-CS)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,4990000,,,,"Ổ cứng SSD ADATA XPG S50 Lite 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (AGAMMIXS50L-2T-CS)",,,
Ổ cứng SSD Apacer 512G AS350X Sata III (AP512GAS350XR-1),SSD,Acer,1950000,Ổ cứng SSD Apacer 512G AS350X Sata III (AP512GAS350XR-1),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1950000,,,,Ổ cứng SSD Apacer 512G AS350X Sata III (AP512GAS350XR-1),,,
"Ổ cứng SSD Colorful SL500 256GB | SATA III, 2.5",SSD,Colorful,990000,"Ổ cứng SSD Colorful SL500 256GB | SATA III, 2.5",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,990000,,,,"Ổ cứng SSD Colorful SL500 256GB | SATA III, 2.5""",,,
"Ổ cứng SSD Corsair Force Series MP510 480GB | PCIe Gen3 x4 NVMe, M.2 2280 (CSSD-F480GBMP510)",SSD,Corsair,2190000,"Ổ cứng SSD Corsair Force Series MP510 480GB | PCIe Gen3 x4 NVMe, M.2 2280 (CSSD-F480GBMP510)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,2190000,,,,"Ổ cứng SSD Corsair Force Series MP510 480GB | PCIe Gen3 x4 NVMe, M.2 2280 (CSSD-F480GBMP510)",,,
"Ổ cứng SSD Corsair MP600 CORE XT 1TB | PCIe Gen4 x4 NVMe, M.2 2280",SSD,Corsair,4690000,"Ổ cứng SSD Corsair MP600 CORE XT 1TB | PCIe Gen4 x4 NVMe, M.2 2280",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,4690000,,,,"Ổ cứng SSD Corsair MP600 CORE XT 1TB | PCIe Gen4 x4 NVMe, M.2 2280",,,
"Ổ cứng SSD Corsair MP600 PRO 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (CSSD-F2000GBMP600PRO)",SSD,Corsair,5490000,"Ổ cứng SSD Corsair MP600 PRO 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (CSSD-F2000GBMP600PRO)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,5490000,,,,"Ổ cứng SSD Corsair MP600 PRO 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (CSSD-F2000GBMP600PRO)",,,
"Ổ cứng SSD Crucial P310 1TB | PCIe Gen4 x4 NVMe, M.2 2230 (CT1000P310SSD2)",SSD,Crucial,3990000,"Ổ cứng SSD Crucial P310 1TB | PCIe Gen4 x4 NVMe, M.2 2230 (CT1000P310SSD2)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,3990000,,,,"Ổ cứng SSD Crucial P310 1TB | PCIe Gen4 x4 NVMe, M.2 2230 (CT1000P310SSD2)",,,
"Ổ cứng SSD Crucial P510 1TB | PCIe Gen5 x4 NVMe, M.2 2280 (CT1000P510SSD8)",SSD,Crucial,4890000,"Ổ cứng SSD Crucial P510 1TB | PCIe Gen5 x4 NVMe, M.2 2280 (CT1000P510SSD8)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,4890000,,,,"Ổ cứng SSD Crucial P510 1TB | PCIe Gen5 x4 NVMe, M.2 2280 (CT1000P510SSD8)",,,
"Ổ cứng SSD di động Kioxia Exceria Plus G2 1TB | USB 3.2 Gen 2, Portable (LXD20K001TG8)",SSD,Unknown,3890000,"Ổ cứng SSD di động Kioxia Exceria Plus G2 1TB | USB 3.2 Gen 2, Portable (LXD20K001TG8)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,3890000,,,,"Ổ cứng SSD di động Kioxia Exceria Plus G2 1TB | USB 3.2 Gen 2, Portable (LXD20K001TG8)",,,
"Ổ cứng SSD di động Patriot Transporter Lite 1TB | USB 3.2 Gen 1, Portable (PTPL1TBPEC)",SSD,Patriot,2990000,"Ổ cứng SSD di động Patriot Transporter Lite 1TB | USB 3.2 Gen 1, Portable (PTPL1TBPEC)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,2990000,,,,"Ổ cứng SSD di động Patriot Transporter Lite 1TB | USB 3.2 Gen 1, Portable (PTPL1TBPEC)",,,
"Ổ cứng SSD di động Samsung T7 1TB | USB 3.2 Gen 2, Portable (MU-PC1T0T/WW)",SSD,Samsung,4690000,"Ổ cứng SSD di động Samsung T7 1TB | USB 3.2 Gen 2, Portable (MU-PC1T0T/WW)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,4690000,,,,"Ổ cứng SSD di động Samsung T7 1TB | USB 3.2 Gen 2, Portable (MU-PC1T0T/WW)",,,
"Ổ cứng SSD Gigabyte AORUS 7000S 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (GP-AG70S2TB)",SSD,Gigabyte,5290000,"Ổ cứng SSD Gigabyte AORUS 7000S 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (GP-AG70S2TB)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,5290000,,,,"Ổ cứng SSD Gigabyte AORUS 7000S 2TB | PCIe Gen4 x4 NVMe, M.2 2280 (GP-AG70S2TB)",,,
"Ổ cứng SSD Hiksemi 256GB | PCIe Gen3 x4 NVMe, M.2 2280",SSD,Unknown,1030000,"Ổ cứng SSD Hiksemi 256GB | PCIe Gen3 x4 NVMe, M.2 2280",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1030000,,,,"Ổ cứng SSD Hiksemi 256GB | PCIe Gen3 x4 NVMe, M.2 2280",,,
"Ổ cứng SSD Hiksemi 256GB | SATA III, 2.5",SSD,Unknown,1190000,"Ổ cứng SSD Hiksemi 256GB | SATA III, 2.5",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1190000,,,,"Ổ cứng SSD Hiksemi 256GB | SATA III, 2.5""",,,
"Ổ cứng SSD Hiksemi 512GB | PCIe Gen3 x4 NVMe, M.2 2280",SSD,Unknown,2150000,"Ổ cứng SSD Hiksemi 512GB | PCIe Gen3 x4 NVMe, M.2 2280",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,2150000,,,,"Ổ cứng SSD Hiksemi 512GB | PCIe Gen3 x4 NVMe, M.2 2280",,,
"Ổ cứng SSD Hiksemi 512GB | SATA III, 2.5",SSD,Unknown,1850000,"Ổ cứng SSD Hiksemi 512GB | SATA III, 2.5",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1850000,,,,"Ổ cứng SSD Hiksemi 512GB | SATA III, 2.5""",,,
"Ổ cứng SSD HP BIWIN SP423 256GB | SATA III, M.2 2280 (CE480T5D10A-256)",SSD,HP,1090000,"Ổ cứng SSD HP BIWIN SP423 256GB | SATA III, M.2 2280 (CE480T5D10A-256)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1090000,,,,"Ổ cứng SSD HP BIWIN SP423 256GB | SATA III, M.2 2280 (CE480T5D10A-256)",,,
"Ổ cứng SSD KingSpec NE 512GB | PCIe Gen3 x4 NVMe, M.2 2280 (NE-512)",SSD,KingSpec,2090000,"Ổ cứng SSD KingSpec NE 512GB | PCIe Gen3 x4 NVMe, M.2 2280 (NE-512)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,2090000,,,,"Ổ cứng SSD KingSpec NE 512GB | PCIe Gen3 x4 NVMe, M.2 2280 (NE-512)",,,
"Ổ cứng SSD Kingston A400 480GB | SATA III, 2.5"" (SA400S37/480G)",SSD,Kingston,3150000,"Ổ cứng SSD Kingston A400 480GB | SATA III, 2.5"" (SA400S37/480G)",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,3150000,,,,"Ổ cứng SSD Kingston A400 480GB | SATA III, 2.5"" (SA400S37/480G)",,,
